ano,mes,group_id,distributor_id,sigagente,nomagente,distributor_name_sig,distributor_name_legal,distributor_label,uc_ativa_mes,bucket_porte,rank_porte_ano,uc_ativa_media_mensal,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,taxa_fora_prazo,flag_taxa_fora_prazo_invalida,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs,periodo_regulatorio,regime_regulatorio,ano_comparavel_principal
2023,1,cergral,cergral,Cergral,COOPERATIVA DE ELETRICIDADE DE GRAVATAL,Cergral,COOPERATIVA DE ELETRICIDADE DE GRAVATAL,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,82236,P,85,82236.0,27887,65,71.09,0.0023308351561659555,False,79.04080937788804,0.0008644632521037016,1.0936923076923077,pos_2022,REN_1000,True
2023,1,ceriluz,ceriluz,Ceriluz,COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,Ceriluz,COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,179421,M,68,179421.0,47058,6,340.69,0.00012750223128904755,False,3.3440901566706236,0.0018988301257935247,56.781666666666666,pos_2022,REN_1000,True
2023,1,cerim,cerim,Cerim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,Cerim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,186069,M,66,186069.0,42441,22,103.3,0.0005183666737353031,False,11.823570825876423,0.000555170393778652,4.695454545454545,pos_2022,REN_1000,True
2023,1,ceripa,ceripa,Ceripa,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,Ceripa,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,89441,P,80,89441.0,27598,4,0.0,0.0001449380389883325,False,4.472221911651256,0.0,0.0,pos_2022,REN_1000,True
2023,1,ceris,ceris,Ceris,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,Ceris,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,84136,P,82,84136.0,29772,4,4.35,0.00013435442697836894,False,4.754207473614148,5.170200627555386e-05,1.0875,pos_2022,REN_1000,True
2023,1,cermc,cermc,Cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,Cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,40744,P,96,40744.0,10707,50,0.0,0.004669842159335014,False,122.71745533084625,0.0,0.0,pos_2022,REN_1000,True
2023,1,cermissoes,cermissoes,Cermissões,COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,Cermissões,COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,341076,G,49,341076.0,88332,218,52555.50000000001,0.002467961780555178,False,63.91537369970329,0.15408735882911728,241.08027522935782,pos_2022,REN_1000,True
2023,1,cermoful,cermoful,Cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,Cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,193334,M,65,193334.0,39427,54,1457.5700000000002,0.0013696198036878282,False,27.930938169178727,0.007539129175416637,26.99203703703704,pos_2022,REN_1000,True
2023,1,cernhe,cernhe,Cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,Cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,56083,P,90,56083.0,7795,25,0.0,0.003207184092366902,False,44.576787974965676,0.0,0.0,pos_2022,REN_1000,True
2023,1,cerpalo,cerpalo,Cerpalo,COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,Cerpalo,COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,199366,M,63,199366.0,74764,10,0.0,0.00013375421325771762,False,5.015900404281572,0.0,0.0,pos_2022,REN_1000,True
2023,1,cerpro,cerpro,Cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,Cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,24464,P,99,24464.0,4949,2,0.0,0.00040412204485754696,False,8.175277959450622,0.0,0.0,pos_2022,REN_1000,True
2023,1,cerrp,cerrp,Cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,Cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,62892,P,89,62892.0,13528,16,0.0,0.0011827321111768185,False,25.440437575526303,0.0,0.0,pos_2022,REN_1000,True
2023,1,cersad,cersad,Cersad,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,Cersad,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,16531,P,100,16531.0,1520,0,0.0,0.0,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,cersul,cersul,Cersul,COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,Cersul,COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,222624,M,57,222624.0,72387,18,5812.8099999999995,0.0002486634340420241,False,8.085381630012938,0.02611043732930861,322.9338888888889,pos_2022,REN_1000,True
2023,1,certaja,certaja_energia,Certaja Energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,Certaja Energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,316205,G,51,316205.0,56487,35,0.0,0.0006196115920477278,False,11.068768678547144,0.0,0.0,pos_2022,REN_1000,True
2023,1,certel,certel_energia,Certel Energia,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,Certel Energia,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,881781,G,40,881781.0,128056,102,0.0,0.0007965265196476541,False,11.56749805223746,0.0,0.0,pos_2022,REN_1000,True
2023,1,certhil,certhil,Certhil,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,Certhil,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,103554,M,74,103554.0,16732,7,0.0,0.0004183600286875448,False,6.759758193792611,0.0,0.0,pos_2022,REN_1000,True
2023,1,certrel,certrel,Certrel,COOPERATIVA DE ENERGIA TREVISO,Certrel,COOPERATIVA DE ENERGIA TREVISO,Certrel — COOPERATIVA DE ENERGIA TREVISO,55976,P,91,55976.0,11938,17,0.0,0.001424024124643994,False,30.370158639416893,0.0,0.0,pos_2022,REN_1000,True
2023,1,cervam,cervam,Cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,Cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,55940,P,92,55940.0,8715,15,0.0,0.0017211703958691911,False,26.814444047193422,0.0,0.0,pos_2022,REN_1000,True
2023,1,cetril,cetril,Cetril,COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,Cetril,COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,385358,G,48,385358.0,94616,85,0.0,0.0008983681406950198,False,22.057411549779687,0.0,0.0,pos_2022,REN_1000,True
2023,1,chesp,chesp,Chesp,COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,Chesp,COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,482498,G,45,482498.0,27282,14,0.0,0.0005131588593211641,False,2.9015664313634457,0.0,0.0,pos_2022,REN_1000,True
2023,1,cocel,cocel,Cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,Cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,708079,G,41,708079.0,205786,149,16286.77,0.0007240531425850155,False,21.042849738517877,0.02300134589502019,109.30718120805369,pos_2022,REN_1000,True
2023,1,codesam,codesam,Codesam,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE SANTA MARIA,Codesam,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE SANTA MARIA,Codesam — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE SANTA MARIA,4485,P,102,4485.0,540,0,0.0,0.0,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,coopera,coopera,Coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,Coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,325956,G,50,325956.0,95213,68,7941.54,0.0007141881885876928,False,20.86171139663022,0.02436384051835217,116.78735294117647,pos_2022,REN_1000,True
2023,1,cooperalianca,cooperalianca,Cooperaliança,COOPERATIVA ALIANÇA,Cooperaliança,COOPERATIVA ALIANÇA,Cooperaliança — COOPERATIVA ALIANÇA,526674,G,43,526674.0,137073,36,433.2,0.0002626337790812195,False,6.835347862244956,0.0008225201927568097,12.033333333333333,pos_2022,REN_1000,True
2023,1,coopercocal,coopercocal,Coopercocal,COOPERATIVA ENERGÉTICA COCAL,Coopercocal,COOPERATIVA ENERGÉTICA COCAL,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,140897,M,71,140897.0,38643,3,0.0,7.763372408974459e-05,False,2.1292149584448214,0.0,0.0,pos_2022,REN_1000,True
2023,1,cooperluz,cooperluz,Cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,Cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,204106,M,61,204106.0,29620,3,0.0,0.0001012829169480081,False,1.4698245029543473,0.0,0.0,pos_2022,REN_1000,True
2023,1,coopermila,coopermila,Coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,Coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,16421,P,101,16421.0,932,2,429.64,0.002145922746781116,False,12.17952621643018,0.026164058218135312,214.82,pos_2022,REN_1000,True
2023,1,coopernorte,coopernorte,Coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,Coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,83715,P,83,83715.0,56370,53,3302.48,0.0009402164271775767,False,63.310040016723406,0.03944908319894881,62.31094339622641,pos_2022,REN_1000,True
2023,1,coopersul,coopersul,Coopersul,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,Coopersul,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,68650,P,87,68650.0,23519,141,57633.490000000005,0.005995152855138399,False,205.38965768390386,0.839526438455936,408.74815602836884,pos_2022,REN_1000,True
2023,1,cooperzem,cooperzem,Cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,Cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,104735,M,73,104735.0,31597,0,0.0,0.0,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,coorsel,coorsel,Coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,Coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,112027,M,72,112027.0,19158,9,0.0,0.0004697776385844034,False,8.033777571478304,0.0,0.0,pos_2022,REN_1000,True
2023,1,copel,copel_dis,Copel-Dis,COPEL DISTRIBUIÇÃO S.A.,Copel-Dis,COPEL DISTRIBUIÇÃO S.A.,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,62052315,GG,4,62052315.0,36683970,10638,1736398.0545,0.00028999042361009455,False,17.14359891327181,0.027982808610766578,163.22598745064863,pos_2022,REN_1000,True
2023,1,coprel,coprel,Coprel,COPREL COOPERATIVA DE ENERGIA,Coprel,COPREL COOPERATIVA DE ENERGIA,Coprel — COPREL COOPERATIVA DE ENERGIA,594377,G,42,594377.0,19255,123,50905.75,0.006387951181511296,False,20.693936676553772,0.08564555829044529,413.8678861788618,pos_2022,REN_1000,True
2023,1,cpfl,cpfl_paulista,CPFL Paulista,COMPANHIA PAULISTA DE FORÇA E LUZ,CPFL Paulista,COMPANHIA PAULISTA DE FORÇA E LUZ,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,58938754,GG,5,58938754.0,35910212,12880,4958174.8692,0.0003586723464623378,False,21.85319357107549,0.08412418880114092,384.951465,pos_2022,REN_1000,True
2023,1,cpfl,cpfl_piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,23086076,GG,17,23086076.0,9595492,6326,1885966.4926,0.0006592679145582113,False,27.40179838271346,0.0816928131311705,298.12938548846034,pos_2022,REN_1000,True
2023,1,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,6005115,G,33,6005115.0,2924577,1267,280367.4679,0.00043322504416878064,False,21.09868004193092,0.046688109703144735,221.2845050513023,pos_2022,REN_1000,True
2023,1,creluz_d,creluz_d,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,303195,M,52,303195.0,38795,19,668.05,0.0004897538342569918,False,6.266594106103332,0.0022033674697801743,35.16052631578947,pos_2022,REN_1000,True
2023,1,creral,creral,Creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,Creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,95732,M,76,95732.0,14493,47,858.63,0.003242944869937211,False,49.095391300714496,0.008969101240964358,18.26872340425532,pos_2022,REN_1000,True
2023,1,dcelt,dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,491513,G,44,491513.0,108406,1480,15000.630000000001,0.013652380864527794,False,301.1110591174598,0.030519294504926627,10.135560810810812,pos_2022,REN_1000,True
2023,1,demei,demei,Demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,Demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,433548,G,47,433548.0,77841,222,3144.7799999999997,0.002851967472154777,False,51.205402861966846,0.007253591297849372,14.165675675675674,pos_2022,REN_1000,True
2023,1,dmed,dmed,Dmed,DME DISTRIBUIÇÃO S.A.,Dmed,DME DISTRIBUIÇÃO S.A.,Dmed — DME DISTRIBUIÇÃO S.A.,1044566,G,39,1044566.0,304754,557,74211.81,0.001827703656063579,False,53.32358127681736,0.07104559214065938,133.2348473967684,pos_2022,REN_1000,True
2023,1,edp,edp_es,EDP ES,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP ES,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,21371211,GG,20,21371211.0,207000,3926,1746817.7999999998,0.01896618357487923,False,18.370507876226576,0.08173695912693014,444.9357615894039,pos_2022,REN_1000,True
2023,1,edp,edp_sp,EDP SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,26827758,GG,16,26827758.0,281718,3826,1587118.2199999997,0.013580956843368191,False,14.261348264733863,0.05915955481632121,414.82441714584417,pos_2022,REN_1000,True
2023,1,eflul,eflul,Eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,Eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,90086,P,78,90086.0,3483,97,86.49,0.027849554981337926,False,107.67488843993517,0.0009600825877494838,0.8916494845360824,pos_2022,REN_1000,True
2023,1,eletrocar,eletrocar,Eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,Eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,478112,G,46,478112.0,107201,444,0.0,0.0041417524090260355,False,92.86527006224483,0.0,0.0,pos_2022,REN_1000,True
2023,1,enel,enel_ce,Enel CE,COMPANHIA ENERGÉTICA DO CEARÁ,Enel CE,COMPANHIA ENERGÉTICA DO CEARÁ,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,49848210,GG,7,49848210.0,10591146,35527,9778555.31,0.0033544056516641354,False,71.27036256667992,0.1961666288518685,275.24292256593577,pos_2022,REN_1000,True
2023,1,enel,enel_go,Enel GO,CELG DISTRIBUIÇÃO S.A.,Enel GO,CELG DISTRIBUIÇÃO S.A.,Enel GO — CELG DISTRIBUIÇÃO S.A.,40952832,GG,9,40952832.0,10616053,18590,20898489.43476762,0.0017511216268419156,False,45.39368608256445,0.5103063308239005,1124.1790981585593,pos_2022,REN_1000,True
2023,1,enel,enel_rj,Enel RJ,AMPLA ENERGIA E SERVIÇOS S.A.,Enel RJ,AMPLA ENERGIA E SERVIÇOS S.A.,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,36882915,GG,12,36882915.0,12152537,19080,4838734.66,0.0015700425351513022,False,51.73126907133018,0.13119176344928268,253.60244549266247,pos_2022,REN_1000,True
2023,1,enel,enel_sp,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,99534079,GG,2,99534079.0,37866576,23165,11340248.57,0.000611753225324624,False,23.273435824929873,0.11393332498711321,489.5423513921865,pos_2022,REN_1000,True
2023,1,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,3469442,G,34,3469442.0,275065,4682,1704745.58,0.017021431298056822,False,134.9496547283396,0.49136016108642255,364.10627509611277,pos_2022,REN_1000,True
2023,1,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,7153002,G,32,7153002.0,448973,2270,432869.5,0.005055983321936954,False,31.734927517145948,0.06051578064706259,190.69140969162996,pos_2022,REN_1000,True
2023,1,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,13329996,G,27,13329996.0,1524430,6046,2983997.04,0.00396607256482751,False,45.35635269507958,0.22385580910902,493.54896460469735,pos_2022,REN_1000,True
2023,1,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,19254943,GG,21,19254943.0,1966041,21350,8302292.2700000005,0.010859386960902646,False,110.88061907012657,0.43117719278628874,388.8661484777518,pos_2022,REN_1000,True
2023,1,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,21501801,GG,19,21501801.0,1234597,15915,2072504.62,0.012890846162755943,False,74.01705559455229,0.09638748958750014,130.2233502984606,pos_2022,REN_1000,True
2023,1,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,8280268,G,30,8280268.0,873473,8393,1830604.83,0.0096087686740174,False,101.36145351817116,0.2210803841131712,218.11090551650184,pos_2022,REN_1000,True
2023,1,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,10247065,G,29,10247065.0,548769,5548,1012912.37,0.0101099005228065,False,54.14233246300282,0.09884902359846454,182.57252523431868,pos_2022,REN_1000,True
2023,1,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,10304019,G,28,10304019.0,744296,5043,981446.4,0.0067755301654180596,False,48.942068138655415,0.09524889268934772,194.61558596073766,pos_2022,REN_1000,True
2023,1,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,7850135,G,31,7850135.0,773648,3374,904538.9199999999,0.004361156494943437,False,42.98015257062458,0.11522590630606988,268.090966212211,pos_2022,REN_1000,True
2023,1,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2784621,G,35,2784621.0,186003,2417,662784.65,0.01299441406859029,False,86.79816750645779,0.23801610703934217,274.21789408357466,pos_2022,REN_1000,True
2023,1,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,22828944,GG,18,22828944.0,7954605,7859,4329850.6,0.0009879811756837707,False,34.42559585760953,0.1896649534030133,550.9416719684438,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,16084369,GG,24,16084369.0,451888,8382,3936732.87,0.01854884396133555,False,52.112706441887774,0.24475519493490855,469.6651002147459,pos_2022,REN_1000,True
