ano,mes,group_id,distributor_id,sigagente,nomagente,distributor_name_sig,distributor_name_legal,distributor_label,uc_ativa_mes
2025,5,cermc,cermc,Cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,Cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,3623
2025,5,cermissoes,cermissoes,Cermissões,COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,Cermissões,COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,29045
2025,5,cermoful,cermoful,Cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,Cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,16791
2025,5,cernhe,cernhe,Cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,Cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,4810
2025,5,cerpalo,cerpalo,Cerpalo,COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,Cerpalo,COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,17824
2025,5,cerpro,cerpro,Cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,Cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2125
2025,5,cerrp,cerrp,Cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,Cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,3602
2025,5,cersad,cersad,Cersad,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,Cersad,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,1483
2025,5,cersul,cersul,Cersul,COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,Cersul,COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,18695
2025,5,certaja,certaja_energia,Certaja Energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,Certaja Energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,26952
2025,5,certel,certel_energia,Certel Energia,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,Certel Energia,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,76492
2025,5,certhil,certhil,Certhil,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,Certhil,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,8760
2025,5,certrel,certrel,Certrel,COOPERATIVA DE ENERGIA TREVISO,Certrel,COOPERATIVA DE ENERGIA TREVISO,Certrel — COOPERATIVA DE ENERGIA TREVISO,4781
2025,5,cervam,cervam,Cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,Cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,4800
2025,5,cetril,cetril,Cetril,COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,Cetril,COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,34755
2025,5,chesp,chesp,Chesp,COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,Chesp,COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,40883
2025,5,cocel,cocel,Cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,Cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,59655
2025,5,coopera,coopera,Coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,Coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,28235
2025,5,cooperalianca,cooperalianca,Cooperaliança,COOPERATIVA ALIANÇA,Cooperaliança,COOPERATIVA ALIANÇA,Cooperaliança — COOPERATIVA ALIANÇA,45770
2025,5,coopercocal,coopercocal,Coopercocal,COOPERATIVA ENERGÉTICA COCAL,Coopercocal,COOPERATIVA ENERGÉTICA COCAL,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,12153
2025,5,cooperluz,cooperluz,Cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,Cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,17565
2025,5,coopermila,coopermila,Coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,Coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,1439
2025,5,coopernorte,coopernorte,Coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,Coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,7250
2025,5,cooperzem,cooperzem,Cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,Cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,9126
2025,5,coorsel,coorsel,Coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,Coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,9615
2025,5,copel_dis,copel_dis,Copel-Dis,COPEL DISTRIBUIÇÃO S.A.,Copel-Dis,COPEL DISTRIBUIÇÃO S.A.,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,5346558
2025,5,coprel,coprel,Coprel,COPREL COOPERATIVA DE ENERGIA,Coprel,COPREL COOPERATIVA DE ENERGIA,Coprel — COPREL COOPERATIVA DE ENERGIA,59774
2025,5,cpfl,cpfl_paulista,CPFL Paulista,COMPANHIA PAULISTA DE FORÇA E LUZ,CPFL Paulista,COMPANHIA PAULISTA DE FORÇA E LUZ,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,5090172
2025,5,cpfl,cpfl_piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,1994030
2025,5,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,519077
2025,5,creluz_d,creluz_d,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,25805
2025,5,creral,creral,Creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,Creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,8094
2025,5,dcelt,dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,42058
2025,5,demei,demei,Demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,Demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,36784
2025,5,dmed,dmed,Dmed,DME DISTRIBUIÇÃO S.A.,Dmed,DME DISTRIBUIÇÃO S.A.,Dmed — DME DISTRIBUIÇÃO S.A.,91231
2025,5,edp,edp_es,EDP ES,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP ES,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,1843972
2025,5,edp,edp_sp,EDP SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2302588
2025,5,eflul,eflul,Eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,Eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,7682
2025,5,eletrocar,eletrocar,Eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,Eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,40558
2025,5,enel,enel_ce,Enel CE,COMPANHIA ENERGÉTICA DO CEARÁ,Enel CE,COMPANHIA ENERGÉTICA DO CEARÁ,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,4286972
2025,5,enel,enel_go,Enel GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,Enel GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,Enel GO — EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,3532226
2025,5,enel,enel_rj,Enel RJ,AMPLA ENERGIA E SERVIÇOS S.A.,Enel RJ,AMPLA ENERGIA E SERVIÇOS S.A.,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,3115242
2025,5,enel,enel_sp,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,8589237
2025,5,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,306687
2025,5,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,608997
2025,5,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,1148678
2025,5,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,1677693
2025,5,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,1879062
2025,5,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,714001
2025,5,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,899043
2025,5,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,885820
2025,5,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,683781
2025,5,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,267850
2025,5,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,1981203
2025,5,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,1407541
2025,5,equatorial,equatorial_ma,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2844439
2025,5,equatorial,equatorial_pa,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,3121883
2025,5,equatorial,equatorial_pi,Equatorial PI,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PI,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,1554765
2025,5,forcel,forcel,Forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,Forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,8939
2025,5,hidropan,hidropan,Hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,Hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,20439
2025,5,joao,joao_cesa,João Cesa,EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,João Cesa,EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,4062
2025,5,light,light,Light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,Light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,4689534
2025,5,mux,mux_energia,Mux Energia,"MUXFELDT, MARIN & CIA LTDA",Mux Energia,"MUXFELDT, MARIN & CIA LTDA","Mux Energia — MUXFELDT, MARIN & CIA LTDA",13113
2025,5,neoenergia,neoenergia_brasilia,Neoenergia Brasília,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,Neoenergia Brasília,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,1208060
2025,5,neoenergia,neoenergia_coelba,Neoenergia Coelba,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,Neoenergia Coelba,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,6891358
2025,5,neoenergia,neoenergia_cosern,Neoenergia Cosern,COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,Neoenergia Cosern,COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,1630998
2025,5,neoenergia,neoenergia_elektro,Neoenergia Elektro,ELEKTRO REDES S.A.,Neoenergia Elektro,ELEKTRO REDES S.A.,Neoenergia Elektro — ELEKTRO REDES S.A.,3054786
2025,5,neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco,COMPANHIA ENERGÉTICA DE PERNAMBUCO,Neoenergia Pernambuco,COMPANHIA ENERGÉTICA DE PERNAMBUCO,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,4170048
2025,5,nova,nova_palma,Nova Palma,NOVA PALMA ENERGIA LTDA.,Nova Palma,NOVA PALMA ENERGIA LTDA.,Nova Palma — NOVA PALMA ENERGIA LTDA.,17508
2025,5,rge,rge,RGE,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,RGE,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,3153355
2025,5,roraima,roraima_energia,Roraima Energia,RORAIMA ENERGIA S.A.,Roraima Energia,RORAIMA ENERGIA S.A.,Roraima Energia — RORAIMA ENERGIA S.A.,225534
2025,5,santa,santa_maria,Santa Maria,EMPRESA LUZ E FORÇA SANTA MARIA S.A.,Santa Maria,EMPRESA LUZ E FORÇA SANTA MARIA S.A.,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,142219
2025,5,sulgipe,sulgipe,Sulgipe,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,Sulgipe,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,174518
2025,6,amazonas,amazonas_energia,Amazonas Energia,AMAZONAS ENERGIA S.A.,Amazonas Energia,AMAZONAS ENERGIA S.A.,Amazonas Energia — AMAZONAS ENERGIA S.A.,1189065
2025,6,castro_dis,castro_dis,Castro-Dis,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,Castro-Dis,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,Castro-Dis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,2395
2025,6,cedrap,cedrap,Cedrap,COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,Cedrap,COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,Cedrap — COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,8021
2025,6,cedri,cedri,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,4219
2025,6,cegero,cegero,Cegero,COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,Cegero,COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,Cegero — COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,7252
2025,6,cejama,cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,5647
2025,6,celesc_dis,celesc_dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,3539961
2025,6,celetro,celetro,Celetro,COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,Celetro,COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,Celetro — COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,24103
2025,6,cemig_d,cemig_d,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,10665014
2025,6,cemirim,cemirim,Cemirim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,Cemirim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,17749
2025,6,ceprag,ceprag,Ceprag,COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,Ceprag,COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,21912
2025,6,ceraca,ceraca,Ceraçá,COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,Ceraçá,COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,13214
2025,6,ceral,ceral_anitapolis,Ceral Anitápolis,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,Ceral Anitápolis,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,4013
2025,6,ceral,ceral_araruama,Ceral Araruama,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,Ceral Araruama,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,8110
2025,6,cerbranorte,cerbranorte,Cerbranorte,COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,Cerbranorte,COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,18517
2025,6,cerci,cerci,Cerci,COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,Cerci,COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,18378
2025,6,cercos,cercos,Cercos,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,Cercos,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,7066
2025,6,cerej,cerej,Cerej,COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,Cerej,COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,16679
2025,6,ceres,ceres,Ceres,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,Ceres,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,6139
2025,6,cerfox,cerfox,Cerfox,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,Cerfox,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,16179
