group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,urbana,8375,23,948.11,315897,0.002746268656716418,7.28085420247739,0.0030013263817003644,0.07903780068728522,0.36754290410491586
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,rural,351,1,0.0,315897,0.002849002849002849,0.31655887836858215,0.0,0.003436426116838488,0.0
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,grupo_a,0,0,0.0,315897,,0.0,0.0,0.0,0.0
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,nao_classificado,119021,36,1375.26,707814,0.00030246763176246206,5.086081936780001,0.0019429680678822402,0.972972972972973,0.8561450253371018
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,urbana,11007,1,231.08,707814,9.085127646043427e-05,0.14128005379944447,0.00032646994831975635,0.02702702702702703,0.1438549746628983
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,grupo_a,0,0,0.0,707814,,0.0,0.0,0.0,0.0
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,rural,121,0,0.0,707814,0.0,0.0,0.0,0.0,0.0
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,nao_classificado,95738731,9200,8609229.055712,166994670,9.609486050112781e-05,5.509157867134323,0.05155391519808387,0.8682521706304266,0.5442721757112431
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,urbana,2789321,1352,5283918.36648,166994670,0.0004847057760652144,0.8096066778658265,0.0316412396065096,0.12759531898829746,0.3340473028414303
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,rural,3946,44,1924727.2366799999,166994670,0.011150532184490624,0.026348146321077195,0.011525680650047094,0.004152510381275953,0.1216805214473267
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,grupo_a,444,0,0.0,166994670,0.0,0.0,0.0,0.0,0.0
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",nao_classificado,60963,8,1115.77,465810,0.00013122713777209127,1.7174384405658958,0.002395332861037762,0.6153846153846154,0.7177262172019633
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",urbana,8174,5,438.82,465810,0.000611695620259359,1.073399025353685,0.0009420579206114081,0.38461538461538464,0.2822737827980368
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",grupo_a,99,0,0.0,465810,0.0,0.0,0.0,0.0,0.0
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",rural,0,0,0.0,465810,,0.0,0.0,0.0,0.0
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,nao_classificado,1236036,9285,12099226.97,42904814,0.007511917128627321,21.640928218451197,0.28200161804687,0.9145080271840835,0.8724363833418113
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,urbana,499150,627,999269.37,42904814,0.0012561354302313933,1.4613744742023587,0.023290378790594455,0.06175514626218852,0.07205410372982285
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,rural,9367,237,573737.97,42904814,0.02530159069072275,0.5523855668037624,0.013372344884189452,0.02334285432876982,0.041370401660683336
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,grupo_a,194,4,196085.72,42904814,0.020618556701030927,0.009322963152806117,0.004570249855878643,0.00039397222495814047,0.014139111267682506
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,nao_classificado,146444,81,3372.76,607449,0.0005531124525415858,13.334452768874424,0.005552334434660359,0.8617021276595744,0.6907868730913939
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,urbana,10101,10,1433.4,607449,0.00099000099000099,1.646228736898077,0.0023597042714697037,0.10638297872340426,0.29357971035270936
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,rural,5054,3,76.33,607449,0.000593589236248516,0.49386862106942314,0.00012565663948743022,0.031914893617021274,0.01563341655589668
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,grupo_a,0,0,0.0,607449,,0.0,0.0,0.0,0.0
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,45280655,9895,6417278.6338,112346108,0.00021852599084531794,8.80760373114127,0.057120613682496234,0.6979614869154264,0.7797626060637808
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,urbana,1616725,3694,1207329.0203,112346108,0.00228486600998933,3.2880533787605706,0.010746513980706834,0.26056288354376805,0.14670237603320183
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,rural,101781,585,342689.5806,112346108,0.005747634627288001,0.5207122973944055,0.0030503022018350647,0.0412640191860055,0.04164016177077345
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,843,3,262487.81,112346108,0.0035587188612099642,0.002670319473817464,0.002336421035608995,0.0002116103548000282,0.031894856132244034
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,nao_classificado,199789,1781,988617.63,7931232,0.008914404696955288,22.455527716248874,0.12464868383625646,0.499719416386083,0.6614533417654752
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,urbana,198918,1546,458665.83,7931232,0.007772046773042158,19.4925580288157,0.05783033833835651,0.4337822671156005,0.30687905697892054
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,rural,11776,237,47330.85,7931232,0.020125679347826088,2.988186450730479,0.005967654205550916,0.0664983164983165,0.031667601255604194
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,grupo_a,8,0,0.0,7931232,0.0,0.0,0.0,0.0,0.0
