group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,grupo_a,0,0,0.0,177252,,0.0,0.0,0.0,0.0
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,rural,694,0,0.0,177252,0.0,0.0,0.0,0.0,0.0
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,nao_classificado,34771,52,729.56,56010,0.0014954991228322452,92.84056418496698,0.013025531155150864,0.9629629629629629,0.8485130435793954
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,rural,1102,2,130.25,56010,0.0018148820326678765,3.5707909301910377,0.002325477593286913,0.037037037037037035,0.15148695642060456
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,grupo_a,0,0,0.0,56010,,0.0,0.0,0.0,0.0
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,urbana,0,0,0.0,56010,,0.0,0.0,0.0,0.0
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,nao_classificado,278601,22,0.0,216297,7.89659764322454e-05,10.17119978548015,0.0,0.7096774193548387,
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,urbana,15286,6,0.0,216297,0.0003925160277377993,2.773963577858223,0.0,0.1935483870967742,
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,rural,1122,3,0.0,216297,0.00267379679144385,1.3869817889291114,0.0,0.0967741935483871,
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,grupo_a,0,0,0.0,216297,,0.0,0.0,0.0,
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,nao_classificado,12848,7,597.1600000000001,26515,0.0005448318804483188,26.400150858004903,0.022521591551951728,0.875,0.8392854633104243
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,rural,538,1,114.35,26515,0.0018587360594795538,3.771450122572129,0.00431265321516123,0.125,0.16071453668957567
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,grupo_a,0,0,0.0,26515,,0.0,0.0,0.0,0.0
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,urbana,349,0,0.0,26515,0.0,0.0,0.0,0.0,0.0
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,nao_classificado,43522,24,0.0,66314,0.0005514452460824411,36.19145278523389,0.0,0.96,
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,urbana,208,1,0.0,66314,0.004807692307692308,1.5079771993847453,0.0,0.04,
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,grupo_a,0,0,0.0,66314,,0.0,0.0,0.0,
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,rural,2091,0,0.0,66314,0.0,0.0,0.0,0.0,
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,nao_classificado,4897,17,1366.59,17925,0.0034715131713293854,94.83960948396094,0.07623933054393305,0.8947368421052632,0.868928550990952
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,rural,622,2,206.14,17925,0.003215434083601286,11.157601115760112,0.011500139470013946,0.10526315789473684,0.13107144900904796
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,grupo_a,0,0,0.0,17925,,0.0,0.0,0.0,0.0
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,urbana,0,0,0.0,17925,,0.0,0.0,0.0,0.0
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,nao_classificado,218694,42,7816.93,241262,0.00019204916458613405,17.408460511808737,0.03240017076870788,0.9545454545454546,1.0
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,rural,3851,1,0.0,241262,0.00025967281225655674,0.4144871550430652,0.0,0.022727272727272728,0.0
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,urbana,4025,1,0.0,241262,0.0002484472049689441,0.4144871550430652,0.0,0.022727272727272728,0.0
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,grupo_a,0,0,0.0,241262,,0.0,0.0,0.0,0.0
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,nao_classificado,189896,104,3044.7799999999997,316205,0.0005476681973290643,32.89005550196866,0.009629132999161936,0.5279187817258884,0.2317214149650338
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,rural,18247,82,9050.85,316205,0.004493889406477777,25.932543761167597,0.02862336142692241,0.41624365482233505,0.6888102814115555
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,urbana,4974,11,1044.2,316205,0.0022114997989545635,3.4787558704005312,0.003302288072611123,0.05583756345177665,0.07946830362341066
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,grupo_a,0,0,0.0,316205,,0.0,0.0,0.0,0.0
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,nao_classificado,461030,160,10297.650000000001,955970,0.00034704899898054355,16.736926891011226,0.01077193844995136,0.4678362573099415,0.060749377117790666
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,rural,7200,113,89538.37,955970,0.015694444444444445,11.820454616776678,0.09366232203939454,0.3304093567251462,0.5282176230151805
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,urbana,34134,69,69674.36,955970,0.0020214448936544207,7.21779972174859,0.0728834168436248,0.20175438596491227,0.4110329998670288
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,grupo_a,0,0,0.0,955970,,0.0,0.0,0.0,0.0
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,nao_classificado,72375,44,3490.71,51685,0.0006079447322970639,85.13108251910612,0.06753816387733386,0.6470588235294118,0.6782779519006379
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,rural,3472,24,1655.72,51685,0.0069124423963133645,46.43513591951243,0.03203482635193963,0.35294117647058826,0.32172204809936206
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,grupo_a,0,0,0.0,51685,,0.0,0.0,0.0,0.0
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,urbana,0,0,0.0,51685,,0.0,0.0,0.0,0.0
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,nao_classificado,36994,73,4890.820000000001,60693,0.001973292966426988,120.27746198078856,0.08058293378149047,1.0,1.0
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,grupo_a,0,0,0.0,60693,,0.0,0.0,0.0,0.0
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,rural,1133,0,0.0,60693,0.0,0.0,0.0,0.0,0.0
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,urbana,843,0,0.0,60693,0.0,0.0,0.0,0.0,0.0
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,nao_classificado,32868,37,0.0,59025,0.0011257149811366679,62.6853028377806,0.0,0.925,0.0
