group_id,group_label,distributor_id,distributor_label,taxa_fora_prazo_2023,taxa_fora_prazo_2026,delta_taxa_fora_prazo_abs,delta_taxa_fora_prazo_pct,fora_prazo_por_100k_uc_mes_2023,fora_prazo_por_100k_uc_mes_2026,delta_fora_prazo_por_100k_uc_mes_abs,delta_fora_prazo_por_100k_uc_mes_pct,compensacao_rs_por_uc_mes_2023,compensacao_rs_por_uc_mes_2026,delta_compensacao_rs_por_uc_mes_abs,delta_compensacao_rs_por_uc_mes_pct,compensacao_media_por_transgressao_rs_2023,compensacao_media_por_transgressao_rs_2026,delta_compensacao_media_por_transgressao_rs_abs,delta_compensacao_media_por_transgressao_rs_pct
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,0.0101099005228065,0.004363196807497744,-0.0057467037153087555,-0.5684233689881526,54.14233246300282,,,,0.09884902359846454,,,,182.57252523431868,336.2766508538899,153.70412561957124,0.8418798251396429
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,0.0067755301654180596,0.003835354777872814,-0.0029401753875452456,-0.4339402697299972,48.942068138655415,,,,0.09524889268934772,,,,194.61558596073766,334.3487470449173,139.7331610841796,0.7179957370545327
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,0.004361156494943437,0.005963809856286729,0.001602653361343292,0.367483570745855,42.98015257062458,,,,0.1152259063060699,,,,268.090966212211,355.48002168021674,87.38905546800572,0.32596792313707335
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,0.01299441406859029,0.0025778649891306437,-0.010416549079459648,-0.8016174507350984,88.30204340500278,,,,0.2421400038579627,,,,274.21789408357466,732.8127611940299,458.59486711045525,1.6723739661230392
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,0.0009879811756837707,0.0005593908347970455,-0.00042859034088672517,-0.43380415683537954,34.83377410756239,,,,0.1919137774779151,,,,550.9416719684439,653.0204591836734,102.07878721522957,0.18528057035605094
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,0.01854884396133555,0.012854562165245777,-0.005694281796089775,-0.30698850062889715,52.1322507256502,,,,0.24484698761482762,,,,469.6651002147459,892.970714990138,423.30561477539214,0.9012924626118552
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,0.009447203142475945,0.008681955945874996,-0.0007652471966009492,-0.08100251313113938,22.40727266303598,,,,0.21615141340641408,,,,964.6484722033438,2587.159114898296,1622.5106426949524,1.681970883122836
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,0.005341247498834655,0.0036191401505950935,-0.0017221073482395618,-0.32241669172141685,22.000355493549133,,,,0.2583051783560324,,,,1174.095475101626,1117.8795637583894,-56.21591134323671,-0.047880187374345184
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,0.028251260721260503,0.030135917577500556,0.001884656856240053,0.06671053992368403,65.66891587706945,,,,0.5219876627954196,,,,794.8778441425276,890.6227182741117,95.74487413158408,0.12045231205918006
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,0.011518937914877,0.001686056314280897,-0.009832881600596104,-0.8536274501398855,171.38707334785767,,,,0.0,,,,0.0,0.0,0.0,
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,0.0005391099784356008,0.00020162645339068486,-0.000337483525044916,-0.6260012586378605,9.176722825429534,,,,0.0009562979431627157,,,,10.42090909090909,923.2199999999999,912.7990909090909,87.59303847160429
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,0.0025346071358939366,0.00046882325363338024,-0.0020657838822605566,-0.8150311947780302,26.00624149795951,,,,0.0014443466431943667,,,,5.553846153846154,2.94,-2.6138461538461537,-0.4706371191135734
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,0.00022237938550767004,7.148209003219297e-05,-0.00015089729547547708,-0.6785579298683353,11.500182383732849,,,,0.051636495066082776,,,,449.0058795860771,495.4864005602241,46.480520974147,0.10351873569449865
media_brasil,Média Brasil,media_brasil,Média Brasil,0.0008930112219059698,0.0013674888600427437,0.00047447763813677384,0.5313232650358948,41.678427303307814,,,,0.21922687063684598,,,,525.996024373614,551.7896296283129,25.793605254698946,0.04903764298487889
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",0.0003204443494979705,0.0,-0.0003204443494979705,-1.0,4.291262274798132,,,,0.0,,,,0.0,,,
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,0.004650285929742978,0.0023328364742584515,-0.002317449455484526,-0.4983455835827738,21.555948734923714,,,,0.19736905951196734,,,,915.6129564930784,2093.059857482185,1177.4469009891068,1.2859657485613658
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,0.0005100510177639075,0.0037860150420265244,0.003275964024262617,6.422816365752251,44.131200162879324,,,,0.24022292949114893,,,,544.338084177486,2127.7982587213655,1583.4601745438795,2.908964521445424
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,0.00041571220624093806,0.0004493524342587048,3.364022801776676e-05,0.08092191548080163,36.134293538083405,,,,0.09860314788885076,,,,272.879689165443,2110.2054382290794,1837.3257490636365,6.733098218789353
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2.553995426410673e-05,7.182181725357561e-06,-1.835777253874917e-05,-0.7187864296432498,7.367318614145834,,,,0.038427133648155885,,,,521.5891379310344,1451.85,930.2608620689655,1.7835127199139764
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,0.0005632291085711709,0.0004331419870041295,-0.0001300871215670414,-0.2309666165817552,42.17389033593797,,,,0.21778390611324158,,,,516.3951069689667,635.5277591817759,119.13265221280915,0.23070058295492046
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,0.0006915496475017769,0.00024838549428713363,-0.00044316415321464324,-0.6408276756637412,17.415113415926122,,,,0.0,,,,0.0,0.0,0.0,
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,0.00013454536869249358,0.0003372307637767187,0.0002026853950842251,1.5064464652623388,6.230740182777738,,,,0.04501370182960232,,,,722.4454961871751,864.5752299605782,142.12973377340313,0.19673419589922858
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,0.009418163381320387,0.004722525396692133,-0.004695637984628254,-0.49857257668107524,48.33313753024763,,,,0.17023696641359445,,,,352.2158401305057,164.4924888888889,-187.7233512416168,-0.5329781624019525
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,0.0019447092469018113,0.00027411863245260033,-0.001670590614449211,-0.859043899292756,15.452803502150665,,,,0.054608541097791403,,,,353.3892156862745,365.5955555555555,12.20633986928101,0.03454078202578015
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,0.0004790801660811242,0.00027183515915948567,-0.00020724500692163855,-0.4325894111144336,4.0181401666188785,,,,0.0334135241668808,,,,831.5669135802469,611.933,-219.63391358024694,-0.2641205536120119
