group_id,group_label,distributor_id,distributor_label,ano,meses_com_dados,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_media_ano,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2024,12,17666873,3874,3118335.6222180603,,0,0.00021928045783767167,,,804.939499798157
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2025,12,5513087,1840,1180588.79773975,,0,0.00033375130847744646,,,641.6243465976902
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2026,4,1063753,478,1008678.1994735,,0,0.0004493524342587048,,,2110.2054382290794
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2023,12,102192822,2610,1361347.65,2952227.4166666665,35426729,2.553995426410673e-05,7.367318614145834,0.038427133648155885,521.5891379310344
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2024,12,50085158,1696,350467.92,,0,3.386232703908012e-05,,,206.64382075471698
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2025,12,44924879,734,502892.99,,0,1.6338385686024888e-05,,,685.1403133514987
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2026,4,10024809,72,104533.2,,0,7.182181725357561e-06,,,1451.85
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2023,12,36100762,20333,10499861.71,4017691.1666666665,48212294,0.0005632291085711709,42.17389033593797,0.21778390611324158,516.3951069689667
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2024,12,32550577,10914,11363770.79,,0,0.0003352935955636055,,,1041.2104443833607
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2025,12,1481135,8895,6894282.01,,0,0.006005529543221921,,,775.0738628442945
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2026,4,4966039,2151,1367020.21,,0,0.0004331419870041295,,,635.5277591817759
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2023,12,52057,36,0.0,17226.416666666668,206717,0.0006915496475017769,17.415113415926122,0.0,0.0
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2024,12,55187,32,4248.08,,0,0.000579846703027887,,,132.7525
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2025,12,58950,29,634.41,,0,0.0004919423240033927,,,21.87620689655172
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2026,3,12078,3,0.0,,0,0.00024838549428713363,,,0.0
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,12,17154065,2308,1667404.2052,3086845.6666666665,37042148,0.00013454536869249358,6.230740182777738,0.04501370182960232,722.4454961871751
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,12,14670399,7948,3895370.7329,3103404.0,3103404,0.0005417712224459608,256.1058759993865,1.2551929213534558,490.10703735530956
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,12,15175540,3921,2667010.1066,,0,0.00025837630819068054,,,680.1862041826065
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2026,4,4513230,1522,1315883.5,,0,0.0003372307637767187,,,864.5752299605782
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2023,12,130174,1226,431816.62,211380.16666666666,2536562,0.009418163381320387,48.33313753024763,0.17023696641359445,352.2158401305057
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2024,12,147013,1514,688494.79,,0,0.010298408984239489,,,454.7521730515192
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2025,12,133304,824,374302.9,,0,0.006181359899177819,,,454.25109223300973
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2026,4,47644,225,37010.81,,0,0.004722525396692133,,,164.4924888888889
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2023,12,131125,255,90114.25,137515.5,1650186,0.0019447092469018113,15.452803502150665,0.054608541097791403,353.3892156862745
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2024,12,156452,384,141437.14,,0,0.002454426916881855,,,368.3258854166667
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2025,12,177097,57,7844.3099999999995,,0,0.000321857513114282,,,137.6194736842105
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2026,4,65665,18,6580.719999999999,,0,0.00027411863245260033,,,365.5955555555555
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2023,12,169074,81,67356.92,167988.16666666666,2015858,0.0004790801660811242,4.0181401666188785,0.0334135241668808,831.5669135802469
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2024,12,117816,29,5182.74,,0,0.0002461465335777823,,,178.71517241379308
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2025,12,120002,75,19385.53,,0,0.0006249895835069415,,,258.4737333333333
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2026,4,36787,10,6119.33,,0,0.00027183515915948567,,,611.933
media_brasil,Média Brasil,media_brasil,Média Brasil,2023,12,513813252,458841,241348541.81961343,91742305.25,1100907663,0.0008930112219059698,41.678427303307814,0.21922687063684598,525.996024373614
media_brasil,Média Brasil,media_brasil,Média Brasil,2024,12,473705166,476354,251696471.7999156,4807719.916666667,57692639,0.0010055917355142375,825.6755250873513,4.362713790920807,528.3811446947346
media_brasil,Média Brasil,media_brasil,Média Brasil,2025,12,398056359,743966,236681672.97280774,0.0,0,0.0018689966462764134,,,318.1350666197215
media_brasil,Média Brasil,media_brasil,Média Brasil,2026,4,122701548,167793,92586437.3242235,0.0,0,0.0013674888600427437,,,551.7896296283129
